DEALER_ID,Dealer_Name,Dealer_Brand,Dealer_Address,Dealer_Pincode,Dealer_City,Dealer_State,Dealer_Category_Level_3,FOS_Code,FOS_Name
395814,Shreyas Tyres,Shreyas Tyres,Shop No 14 16 17 Nalanda Nagari Opp Hp Petrol Phursungi Pune Opp Ho Petrol Pump  Pune Maharashtra,412308.0,Pune,Maharashtra,Tyres,90050122,Priyanka Sudhakar Bharti
60017715,Wheel Sportsnaedc,Wheel Sportsnaedc,Manasvi Enterprises Sr No1912 Shop No2 And 3 Dhanori Road Madhav Nagar Pune Maharashtra  Pune Maharashtra,411015.0,Pune,Maharashtra,Cycles,90042080,Amrita Singh
60022650,Jadhav Salesnaedc,Jadhav Salesnaedc,Bhekrai Nagar S No 1729 Old Power House Ashwarya Green Shop No 6 Phursungi Pune Maharashtra  Pune Maharashtra,412308.0,Pune,Maharashtra,Cycles,90050122,Priyanka Sudhakar Bharti
272728,Shree Charbhuja Cycle Mart,Shree Charbhuja Tyre,Shop No 4 Ratan Park Opposite Amar Baug Hadapsar Pune Opposite Amar Baug  Pune Maharashtra,411028.0,Pune,Maharashtra,Cycles,90043001,Pruthviraj Anna Waghmode
60006645,Shree Rajendra Tradersnapm,Shree Rajendra Tradersnapm,Shubh Vastu Building Flat No 201 2Nd Floor 141 Guruwar Peth Pune Maharashtra  Pune Maharashtra,411042.0,Pune,Maharashtra,Sewing Machines,90053317,Sahil Sanjay Tank
373904,Mistry Brothers,Mistry Brothers,Shop No 3 890 Raviwar Peth Pune Raviwar Peth  Pune Maharashtra,411002.0,Pune,Maharashtra,Small Appliances,90043198,Salman Shafi Shaikh
356394,Mohan Agencies,Mohan Agencies,1433 Kasba Peth Rcm Gujarathi High School Bldg Daruwala Pool Pune Daruwala Pool  Pune Maharashtra,411011.0,Pune,Maharashtra,Small Appliances,90043198,Salman Shafi Shaikh
211959,Shree Balaji Sales & Services ,Shree Balaji Sales And Service,461 Sadashiv Peth Tilak Road Pune Tilak Road  Pune Maharashtra,411030.0,Pune,Maharashtra,Sewing Machines,90053317,Sahil Sanjay Tank
835615,Sidra Enterprises,Sidra Enterprises,Sno 74 Lane No 13B Sayyed Nagar Handewadi Road Hadapsar Pune Pune  Pune Maharashtra,411028.0,Pune,Maharashtra,Small Appliances,90050122,Priyanka Sudhakar Bharti
644361,Maharashtra Tyre Service,Maharashtra Tyre Service,Beside Kamlesh Auto Sn 217 Pune Alandi Road Chovisawadi Phata Pune Pune  Pune Maharashtra,412105.0,Pune,Maharashtra,Tyres,No Mapping,No Mapping
60029357,Rajesh Sewing Machine Worldnaedc,Rajesh Sewing Machine Worldnaedc,1486 Chaitanya Apartment Daruwala Bridge Kasba Peth Pune Maharashtra  Pune Maharashtra,411011.0,Pune,Maharashtra,Sewing Machines,90053317,Sahil Sanjay Tank
60006014,Mangalmurti Tyresnapm,Mangalmurti Tyresnapm,H No 926 Pune Solapur Road Kunjirwadi Maharashtra  Pune Maharashtra,412110.0,Pune,Maharashtra,Tyres,90043001,Pruthviraj Anna Waghmode
988913,Veeralaxmi Tyres,Veeralaxmi Tyres,Shop No 6 Sr No 272 Undri Katraj Highway Kalavati Apartment Saswad Road Pune Pune  Pune Maharashtra,411060.0,Pune,Maharashtra,Tyres,90050139,Ramesh Vasantrao Masal
377111,Tyre Planet,Tyre Planet,Shop No 15 Amar Preet Co Op Society Pune Solapur Road Near Yash Honda Showroom Pune Near Yash Honda Showroom  Pune Maharashtra,411013.0,Pune,Maharashtra,Tyres,No Mapping,No Mapping
659914,New Yash Tyres,New Yash Tyres,Shop 4 Ashoka Nagar Kharadi Bypass Chandan Nagar Shop 4 Ashoka Nagar Kharadi Bypass Chandan Nagar  Pune Maharashtra,411014.0,Pune,Maharashtra,Tyres,90060733,Priyanka Suryavanshi
664901,The Shelar Cycles,Schnell,Grfloor 178 C Parvati Pune Pune Maharashtra Grfloor 178 C Parvati Pune Pune Maharashtra  Pune Maharashtra,411009.0,Pune,Maharashtra,Cycles,2014796-D,Pulkit Jain_D
701972,Sinhagad Tyres,Sinhagad Tyres,Shop No Sr No 60 Gannge Patil Eastae Pune Mumbai Highway Wadgaon Pune Pune  Pune Maharashtra,411041.0,Pune,Maharashtra,Tyres,90040613,Akash Dabade
60024269,New Samruddhi Cyclepuneedc,New Samruddhi Cyclepuneedc,Sr No 73 Shop No 1 Pooja Apartment Datta Nagar Road Katraj  Pune Maharashtra,411046.0,Pune,Maharashtra,Cycles,90040613,Akash Dabade
883891,Shree Balaji Tyres,Shree Balaji Tyres,Ground Shop No 1 Near Kailash Jeevan Dhayari Pune Pune  Pune Maharashtra,411041.0,Pune,Maharashtra,Tyres,90040613,Akash Dabade
346664,Darshan Tyres,Darshan Tyres,Shop No 1 To 5 Gold Wings Opp Rohan Kritika Behind Nakoda Enclave Sinhgad Rd Pune 411030 Behind Nakoda Enclaven  Pune Maharashtra,411030.0,Pune,Maharashtra,Tyres,2014796-D,Pulkit Jain_D
933717,Victtor Tyres,Victtor Tyres,Shop No 2 3 Ground Floor Nr Laxmi Lodge Suryakant Plaza Sno 50212Narhe Pune Pune  Pune Maharashtra,411041.0,Pune,Maharashtra,Tyres,2014796-D,Pulkit Jain_D
860122,Tyre Point Sales And Services,Tyre Point Sales And Services,Shop No 24 25 Ganga Bhagyoday Sinhagad Road Vadgaon Budruk Pune Pune  Pune Maharashtra,411041.0,Pune,Maharashtra,Tyres,2014796-D,Pulkit Jain_D
833687,Rajgad Tyres ,Rajgad Tyres,Ground Shop Sitaram 133D2 And Plot No 8 Parvati Pune  Pune Maharashtra,411009.0,Pune,Maharashtra,Tyres,2014796-D,Pulkit Jain_D
566010,Navkar Sales And Services,Navkar Sales And Services,Shop No 1 S N 62 Opp Abhiruchi Mall Sinhagad Wadgaon Budruk Dhayari Pune Maharashatra 411042 Sinhagad Wadgaon Budruk Dhayari Pune Maharashatra 411042  Pune Maharashtra,411042.0,Pune,Maharashtra,Small Appliances,90040613,Akash Dabade
576839,Shree Ganesh Tyres,Shree Ganesh Tyres,Shop No 8 S No 3 21 Uttara Building Ishan Galaxy Pune  Pune Maharashtra,411041.0,Pune,Maharashtra,Tyres,90040613,Akash Dabade
719030,Mk Power Distributors,Mk Power Distributors,Rambai Ambedkar Coloney Near Datta Pune Pune  Pune Maharashtra,411057.0,Pune,Maharashtra,Power Backup,No Mapping,No Mapping
532241,Premium Tyres,Premium Tyres,Ground Shop No 5 Green Valley Kaspate Wasti Wakad Pune 411057 Ground Shop No 5 Green Valley Kaspate Wasti Wakad Pune 411057  Pune Maharashtra,411057.0,Pune,Maharashtra,Tyres,90050245,Mayank Yawar
395552,Kgn Tyre Service,Kgn Tyre Service,S No 76 11 Opp Shivamraj Park Samarth Nagar Sangavi Pune Shivamraj Park  Pune Maharashtra,411027.0,Pune,Maharashtra,Tyres,90063671,Aayan Shaikh
873359,Maharashtra Tyre House,Maharashtra Tyre House,Shop No 10 Prakash Florence Apartment Sector No 40 Plot No Sdc Near Kaveri Nagar Opp To Pol Pune  Pune Maharashtra,411057.0,Pune,Maharashtra,Tyres,90050245,Mayank Yawar
503231,Shree Krushna Car Decor,Shree Krushna Car Decor,S No 51 1 1 Vinayak Nagar Pimpde Gurav Pimpde Pune 411027 S No 51 1 1 Vinayak Nagar Pimpde Gurav Pimpde Pune 411027  Pune Maharashtra,411027.0,Pune,Maharashtra,Car Accessories / Auto Ancillaries,90063671,Aayan Shaikh
914498,S R Trading Corporation ,S R Trading Corporation,Moshi Oppvikrant Nursery Pune Nashik Highway Road Gat No589 Moshi Alandi Pune Maharashtra Pune  Pune Maharashtra,412105.0,Pune,Maharashtra,Cycles,90044027,Laxman Maske
782982,Surendar Cycle Stores,Surendar Cycle Stores,Bhonde Colony Karve Road Earndwana Pune Pune  Pune Maharashtra,411004.0,Pune,Maharashtra,Cycles,No Mapping,No Mapping
868035,Om Wheel Care,Om Wheel Care,Shop No 6 Pushpa Tawars Oppo Gururaj Society Padmavati Corner Satara Road Pune  Pune Maharashtra,411043.0,Pune,Maharashtra,Tyres,2014796-D,Pulkit Jain_D
688778,Saibaba Bicycles Destination,Saibaba Bicycles Destination,Shop No 4 Sno 199 Sarthi Seniaty Near Jiju Masaheb Nagar Janta Sahkar Bank Pune Pune  Pune Maharashtra,411037.0,Pune,Maharashtra,Cycles,No Mapping,No Mapping
404191,Balaji Krupa,Balaji Krupa Tyres,S No 18 1 2 Kokne Nagar Near Petrol Pump Rahatni Haveli Pune Near Petrolpump  Pune Maharashtra,411017.0,Pune,Maharashtra,Tyres,90044027,Laxman Maske
844065,Laksh Tyres,Laksh Tyres,Sr No 123 Bhondve Petrol Pump Near Dy Patil College Ravet Pune Pune Maharashtra 412101 Pune  Pune Maharashtra,412101.0,Pune,Maharashtra,Tyres,90044027,Laxman Maske
476191,Swami 3d Wheel Alignment,Swami 3d Wheel Alignment,Sr No 91 1 B Plot No 16 Shop No 6 Pratik Apartment Rajpath Soc Paud Road Pune Sr No 91 1 B Plot No 16 Shop No 6 Pratik Apartment Rajpath Soc Paud Road Pune  Pune Maharashtra,411038.0,Pune,Maharashtra,Tyres,90040942,Deepak Kushawah
60024948,Mahadev Car Accessoriesnaedc,Mahadev Car Accessoriesnaedc,Ground Floor Shop No13 Shubham Complex Chinchwad Raod Old Jakat Naka Chinchwad Pune Maharashtra  Pune Maharashtra,411033.0,Pune,Maharashtra,Car Accessories / Auto Ancillaries,90050245,Mayank Yawar
234546,Singh Cycle And Motor Company ,Singh Cycle And Motor Company,Sr No 32 1 Bhogal House Pimple Gurav Pune 411061  Pune Maharashtra,411061.0,Pune,Maharashtra,Cycles,90063671,Aayan Shaikh
346650,Darshan Tyres,Darshan Tyres,Fountain Head Opp Joshi Museum Next To Subway Near Karishma Society Karve Road Kothrud Pune 411038 Karishma Society  Pune Maharashtra,411038.0,Pune,Maharashtra,Tyres,90040942,Deepak Kushawah
814206,Sai Tyres ,Sai Tyres,S No Near Datta Mandir Sus Road Pashan Pune Pune  Pune Maharashtra,411021.0,Pune,Maharashtra,Tyres,90040942,Deepak Kushawah
660385,Ard Enterprises ,Ard Enterprises,Kunal Puram Socity Mumbai Pune Road Atlas Cop Ltd Mumbai Pune Road Pune  Pune Maharashtra,411012.0,Pune,Maharashtra,Tyres,90044027,Laxman Maske
690492,New Laxmi Battery And Tyres,New Laxmi Battery And Tyres,Opp Hdfc Bankvinod Bhumkar Wasti Wakad Pune Pune  Pune Maharashtra,411057.0,Pune,Maharashtra,Tyres,90050245,Mayank Yawar
373895,Metro Tyres,Metro Tyres,Kalika Mansion Shop No 1 Near Hotel Mirchi Masala Karve Road Kothrud Pune Near Hotel Mirchi Masala  Pune Maharashtra,413102.0,Pune,Maharashtra,Tyres,90040942,Deepak Kushawah
661454,Cool Star Equipments,Cool Star Equipments,Shop 3 Bas Sonigara Park At Laxmitara Dange Ch Shop 3 Bas Sonigara Park At Laxmitara Dange Ch  Pune Maharashtra,411033.0,Pune,Maharashtra,Small Appliances,90050245,Mayank Yawar
465990,Balaji Tyres,Balaji Tyres,Shop No 1 2 Survey No 125 Hinjewadi Road Pune 411057 Shop No 1 2 Survey No 125 Hinjewadi Road Pune 411057  Pune Maharashtra,411057.0,Pune,Maharashtra,Tyres,90050245,Mayank Yawar
825070,Adishree Tyres,Adishree Tyres,Shop No 3 4 Near Mukai Chowk Kiwale Road Pune Pune  Pune Maharashtra,412101.0,Pune,Maharashtra,Tyres,90044027,Laxman Maske
241667,Bodke Cycles ,Bodke Cycles,Rahatani Phata Near Rajdhani Hotel Kalewadi Phata Main Road Thergaon Pune 411033  Pune Maharashtra,411033.0,Pune,Maharashtra,Cycles,90044027,Laxman Maske
698386,Sai Krupa Wheels,Yokohama,Srr No 156 Sai Arcade Shop No 08 Near Ranjai Garden Pune Pune  Pune Maharashtra,411057.0,Pune,Maharashtra,Tyres,90044027,Laxman Maske
957419,Bhakti Tyres,Bhakti Tyres,S No 8221 Vaman Kale Hedgewar Road Pimpri Chinchwad Pune  Pune Maharashtra,411017.0,Pune,Maharashtra,Tyres,90044027,Laxman Maske
940019,Krishna Tyres,Krishna Tyres,S No 201 Nr Kalkrushna Kar Lya Dange Chowk Thergaon Pune  Pune Maharashtra,411033.0,Pune,Maharashtra,Tyres,90050245,Mayank Yawar
522926,National Cycle World,National Cycle World,Sr No 4731 Mangal Arcade Flb Mohan Nagar Chinchwad Pune 411019 Mohan Nagar Chinchwad  Pune Maharashtra,411019.0,Pune,Maharashtra,Cycles,90063671,Aayan Shaikh
141292,Pure Aqua Mall ,Eureka Forbes,Krushna Nagar Near Pcmc School New Sangvi  Pune Maharashtra,411027.0,Pune,Maharashtra,Small Appliances,90063671,Aayan Shaikh
697804,Balaji Tyre House,J K Tyre,Sno 8 2 21 Shop No 1 Opp Rajeev Gandhi Colony Nr H P Petrol Pump Tathawade Pune Maharashtra Sno 8 2 21 Shop No 1 Opp Rajeev Gandhi Colony Nr H P Petrol Pump Tathawade Pune Maharashtra  Pune Maharashtra,411033.0,Pune,Maharashtra,Tyres,90050245,Mayank Yawar
377520,Goodrich Auto Components Pvt Ltd,Goodrich Auto Component,S No 71 A 1 New Nasik Road Hotel Govind Garden Chok Pimple Saudagar Pune Opp Brand Factory  Pune Maharashtra,411027.0,Pune,Maharashtra,Tyres,90044027,Laxman Maske
60030035,Satguru Tyresnaedc,Satguru Tyresnaedc,Dange Chowk S No 512 Opp Pandit Petrol Pump Tathawade Pimpri Chinchwad Pune Maharashtra  Pune Maharashtra,411033.0,Pune,Maharashtra,Tyres,90050245,Mayank Yawar
438199,Parihar Cycles,Parihar Cycles,Shop No 7 Landmark Building Ishadan Society Paud Road Kothrud Near Landmark Building  Pune Maharashtra,411038.0,Pune,Maharashtra,Cycles,90040942,Deepak Kushawah
393845,Omkar Tyres,Omkar Tyres,Shop No 10 Vrushali Apartment Parvati Pune Vrushali Appartment  Pune Maharashtra,411001.0,Pune,Maharashtra,Tyres,90040613,Akash Dabade
473513,Mahalaxmi Cycle,Mahalaxmi Cycle,S No 661 4 Ranjiv Gandhi Nagar Uppar Bus Stop Vivavewadi Pune Haveli Pune 411037 S No 661 4 Ranjiv Gandhi Nagar Uppar Bus Stop Vivavewadi Pune Haveli Pune 411037  Pune Maharashtra,411037.0,Pune,Maharashtra,Cycles,90040613,Akash Dabade
840510,Avadhut Tyres And Services,Avadhut Tyres And Services,Shop No 75 B3 Wonder City Katraj Dehu Road Highway Katarj Pune Pune  Pune Maharashtra,411046.0,Pune,Maharashtra,Tyres,2014796-D,Pulkit Jain_D
378771,Deepraj Tyres,Deepraj Tyres,S No 1 Nda Pashan Road Blue Hill Soc Bavdhan Pune Blue Hill Soc  Pune Maharashtra,411021.0,Pune,Maharashtra,Tyres,90040942,Deepak Kushawah
356489,Prabhat Tyres,Prabhat Tyres,Shop No 24 Karishma Building Opp Cream N Stone Pune Opp Cream N Stone  Pune Maharashtra,411038.0,Pune,Maharashtra,Tyres,90040942,Deepak Kushawah
932679,Aqua Clear Solution,Aqua Clear Solution,Office No 7 Near Mgnl Cng Pump Paud Road Kothrud  Pune Maharashtra,411038.0,Pune,Maharashtra,Small Appliances,90040942,Deepak Kushawah
429382,Vinayak Tyres,Vinayak Tyres,S N 78 Sunita Park Shop No 1 2 Bhusari Colony Paud Road Kothrud Sunita Park  Pune Maharashtra,411038.0,Pune,Maharashtra,Tyres,90040942,Deepak Kushawah
854676,Balbhim Tyres,Balbhim Tyres,Shop No 1 Opposite Avanti Restorant And Baar Mangalmurti Apprtment Kothrud Pune Pune  Pune Maharashtra,411038.0,Pune,Maharashtra,Tyres,90040942,Deepak Kushawah
834674,Sensible Connect Solutions Pvt Ltd,Sensible Connect Solutions Pvt Ltd,Mayur Appratment Survey No 39 Behind Mahatoba Mandir  Pune Maharashtra,411038.0,Pune,Maharashtra,Small Appliances,No Mapping,No Mapping
383163,Lokmanya Auto Centre,Michelin,Shop No 1 2 Yashokamal 25 14 Erandwane Off Karve Raod Near Ayurveda Rasashala Karve Nagar Near Garware College  Pune Maharashtra,411004.0,Pune,Maharashtra,Car Accessories / Auto Ancillaries,2014796-D,Pulkit Jain_D
566025,Shri Ganesh Tyres,Shri Ganesh Tyres,Rajiv Gandhi Nagar S No 661 4 Near Upper Last Bus Stop Bibewadi Rajiv Gandhi Nagar S No 661 4 Near Upper Last Bus Stop Bibewadi  Pune Maharashtra,411037.0,Pune,Maharashtra,Tyres,90040613,Akash Dabade
463015,Laxmi Tyre,Laxmi Tyre,Shop No B 2 Omkar Park B Building S No 33 Rajendra Sosa Javal Dhankwadi Haveli Pune 411043 Shop No B 2 Omkar Park B Building S No 33 Rajendra Sosa Javal Dhankwadi Haveli Pune 411043  Pune Maharashtra,411043.0,Pune,Maharashtra,Tyres,90040613,Akash Dabade
798605,Shri Balaji Tyres,Shri Balaji Tyres,Suervy No F8710 Shop No B K Avenue Aajadi Wadi Kothrud Pune  Pune Maharashtra,411038.0,Pune,Maharashtra,Tyres,No Mapping,No Mapping
520850,Varahi Cycle Agency,Varahi Cycle Agency,S No 30 Shop No 1 And 2 Parit Arcade Satara Road Dhankawadi Pune 411043 K K Market  Pune Maharashtra,411043.0,Pune,Maharashtra,Cycles,90040613,Akash Dabade
811276,New Tyre Point,New Tyre Point,Shop No 4 S No 84 Building A Manikmoti Com Satra Rd Katraj  Pune Maharashtra,411046.0,Pune,Maharashtra,Tyres,2014796-D,Pulkit Jain_D
706488,Victor Flyer Cycle Mall,Victor Flyer Cycle Mall,Sarve No 145 Dhayri Gramal Near Transformer Sinhgad Dhyari Pune  Pune Maharashtra,411041.0,Pune,Maharashtra,Cycles,90040613,Akash Dabade
236387,Royal Cycle ,Royal Cycle,Pune Satara Road In Front Of Sagar Marble Sagar Marble  Pune Maharashtra,411043.0,Pune,Maharashtra,Cycles,2014796-D,Pulkit Jain_D
669577,Sunil Tyres And Services,Sunil Tyres And Services,Jaiswal Buliding Sr No 108 1 A Shop No 1 Near Rmd Collagre Warje Pune Pune  Pune Maharashtra,411058.0,Pune,Maharashtra,Tyres,90040942,Deepak Kushawah
834948,Shree Ganesh Tyres,Shree Ganesh Tyres,Shop No 2 3 Sr No 138 2A 1A Nda Road Bhaji Market Warje Malwadi Nad Road Pune Pune  Pune Maharashtra,411058.0,Pune,Maharashtra,Tyres,90040942,Deepak Kushawah
499334,Krishna Tyres,Krishna Tyres,S No 20 1 Nr Kalakrushna Kar Lya Dange Chowk Thergaon Pune 411033 S No 20 1 Nr Kalakrushna Kar Lya Dange Chowk Thergaon Pune 411033  Pune Maharashtra,411033.0,Pune,Maharashtra,Tyres,90041411,Vasudev Kapoore
60103585,Modern Computer,Modern Computer,45fPrabartakPally Belgharia  KOLKATA WEST BENGAL,700056.0,Pune,West Bengal,Others,90041370,Sumit Thakur
845195,Tuljai Tyres,Tuljai Tyres,Sarve No 211 Near St Depo Bhoom  Pune Maharashtra,413105.0,Pune,Maharashtra,Tyres,90040774,Devraj Sidram Jamadar
750793,Nanda Tyres,Nanda Tyres,B Ward Old Mumbai Pune Highway Gawliwada Lonavla Gawliwada Gavliwada Mumbai Maharashtra  Pune Maharashtra,410401.0,Pune,Maharashtra,Tyres,90042818,Narayan Santaram Pawar
692006,Manohar Auto Electrical Works,Exide,Shop No 4 Ram All Ghondari Shirur Pune Pune  Pune Maharashtra,412210.0,Pune,Maharashtra,Power Backup,90050947,Krushanaa Vaijinath Tikore
429854,Kashmir Auto Cycles,Kashmir Auto Cycles,S N 121 2 Shop No 6 Alankapuri Society Pashan Sus Road Opposite Bank Of Maharashtra  Pune Maharashtra,411021.0,Pune,Maharashtra,Cycles,90050324,Bhushan Mahadev Sonagre
60013038,Gayatri Paithani And Silk Sareesnapm,Gayatri Paithani And Silk Sareesnapm,Pawana Nagar Near Chitanya Sabhagruh Gajanan Complex Shop No5 Chinchwad Pune Maharashtra  Pune Maharashtra,411033.0,Pune,Maharashtra,Apparels,90042100,Anish Kumar Singh
385488,Vaibhav Car Accessories And Auto Glasses,Vaibhav Car Accessories And Auto Glasses,Shop No 11 Plot 1 2 3 Platinum Classic Kharadi Pune Platinum Classic  Pune Maharashtra,411014.0,Pune,Maharashtra,Car Accessories / Auto Ancillaries,90042195,Balaji Raju Chowghule
60059328,Raj Laxmi Tradersnaedc,Raj Laxmi Tradersnaedc,Ground Floor 51395 Gultekdi Maharshinagar Pune Pune Maharashtra  Pune Maharashtra,411037.0,Pune,Maharashtra,Small Appliances,No Mapping,No Mapping
60103342,Suman Toy And Gift Verity,Suman Toy And Gift Verity,ShopNo2GroundFloorRahataniGoanRoad RamNagarOppThopteLawns  PUNE MAHARASHTRA,411017.0,Pune,Maharashtra,Toys,90042100,Anish Kumar Singh
927030,Titan Company Ltd Hwpw,Helios,Unit G45 Phoenix Millennium Survey No 132 23 Wakad   Pune Maharashtra,411057.0,Pune,Maharashtra,Watches,90050947,Krushanaa Vaijinath Tikore
949302,Spykar Lifestyles Pvt Ltd ,Spykar,Spykar Storeunit No 10 11 Ground Floor Sai Millennium 585Mumbai Pune Bypass Road Kate Wasti Punawale Pune411033 Pune  Pune Maharashtra,411033.0,Pune,Maharashtra,Apparels,90050947,Krushanaa Vaijinath Tikore
933397,Titan Company Ltd,Helios,Unit G45 Phoenix Millennium Survey No 132 23 Wakad   Pune Maharashtra,411057.0,Pune,Maharashtra,Watches,90050947,Krushanaa Vaijinath Tikore
553124,Lifestyle International Pvt Ltd,Max Fashion,Lifestyle International Pvt Ltd Max Division Elpro City Square Mall First Floor Ff Unit No 2 Pcm Link Road Chinchwad Pune 411033  Pune Maharashtra,411033.0,Pune,Maharashtra,LFR,90042100,Anish Kumar Singh
843337,Tyre On Wheels,Tyre On Wheels,Near Hdfc Bank Phase 1 New Midc Road Hinjewadi Rajiv Gandhi Infotech Park Bhumkar Das Gugre Road Pune  Pune Maharashtra,411057.0,Pune,Maharashtra,Tyres,90050947,Krushanaa Vaijinath Tikore
643755,Saikrupa Enterprises,Luminous,Pimpri Colony Opp To Sai Sagar Steel Shastri Garden Pimpri Colony Opp To Sai Sagar Steel Shastri Garden  Pune Maharashtra,411017.0,Pune,Maharashtra,Power Backup,90042100,Anish Kumar Singh
60016045,Yuva For Menpimpri Chinchwadedc,Yuva For Menpimpri Chinchwadedc,C Block No 5 17 Pimpri Pune 17 Pimpri Oppt Hongkong Sports Pimpri Shastri Nagar Pimpri Chinchwad Haveli Pune  Pune Maharashtra,411017.0,Pune,Maharashtra,Apparels,90042100,Anish Kumar Singh
713318,Salunke Cycle Traders ,Salunke Cycle Traders,Ground Floor Salinke Cycle Traders Near Railway Gate Pimpri Pune  Pune Maharashtra,411017.0,Pune,Maharashtra,Cycles,90042100,Anish Kumar Singh
60029300,Shree Balaji Electronicspimpri Chinchwadedc,Shree Balaji Electronicspimpri Chinchwadedc,Shop No 13 Near Arya Samaj School Pimpri  Pune Maharashtra,411017.0,Pune,Maharashtra,Small Appliances,90042100,Anish Kumar Singh
991390,Toy Garage,Toy Garage,Adarash Nagar Wadgaon Sheri Pune 411014 Pune  Pune Maharashtra,411014.0,Pune,Maharashtra,Toys,90042195,Balaji Raju Chowghule
613011,Ashtosh Wood Furniture,Ashtosh Wood Furniture,Bypass Road Near Prachi Hotel Vadgaosheri Bypass Road Near Prachi Hotel Vadgaosheri  Pune Maharashtra,411014.0,Pune,Maharashtra,Furnishing,90042195,Balaji Raju Chowghule
60029795,Ajayvijay Battery Private Limitednaedc,Ajayvijay Battery Private Limitednaedc,Wakad Hinjewadi Road S No 4811 Near Madhuban Hotel Wakad Wakad Pune Maharashtra  Pune Maharashtra,411027.0,Pune,Maharashtra,Power Backup,90050947,Krushanaa Vaijinath Tikore
871984,Reliance Retail Limited ,Reliance Trends,Fr3Q Westend Mall Sector 1 Build A S No 161 1 0 Near Parhihar Chowk Dp Road Aundh   Pune Maharashtra,411007.0,Pune,Maharashtra,LFR,90050947,Krushanaa Vaijinath Tikore
60010885,Gurudev Car Accessoriesnapm,Gurudev Car Accessoriesnapm,Gurudev Plaza Ground Floor 4472122 Kasarwadi Pimpri Chinchwad Maharashtra  Pune Maharashtra,411034.0,Pune,Maharashtra,Car Accessories / Auto Ancillaries,90050324,Bhushan Mahadev Sonagre
779526,Purva Marketing,Purva Marketing,Ground Floor Goyal Niketan Niwas Omkar Coleny Pimple Gurav Pune  Pune Maharashtra,411061.0,Pune,Maharashtra,Small Appliances,90050324,Bhushan Mahadev Sonagre
786944,Rs Aquaflow Water Purifier,Rs Aquaflow Water Purifier,Near Mukri Dham Bunglow Pune Survey No 85 Alandi Road Pune Pune  Pune Maharashtra,411015.0,Pune,Maharashtra,Small Appliances,90050947,Krushanaa Vaijinath Tikore
